134,31,0.9116
135,31,0.9299
136,31,0.9283
137,31,0.8983
138,31,0.923
139,31,0.9215
140,31,0.9163
141,78,0.9309
142,78,0.9185
143,78,0.9294
144,78,0.9181
145,78,0.9309
146,78,0.9151
147,78,0.9283
148,78,0.9207
149,78,0.9262
150,78,0.924
151,96,0.9361
152,96,0.9123
153,96,0.9085
154,96,0.926
155,96,0.936
156,96,0.926
157,96,0.9142
158,96,0.9059
159,96,0.9264
160,96,0.907
161,46,0.9315
162,46,0.919
163,46,0.9172
164,46,0.9229
165,46,0.9368
166,46,0.9135
167,46,0.9288
168,46,0.9287
169,46,0.9156
170,46,0.9231
171,50,0.9315
172,50,0.9213
173,50,0.9167
174,50,0.9261
175,50,0.922
176,50,0.9359
177,50,0.9102
178,50,0.9187
179,50,0.9303
180,50,0.9165
181,35,0.9316
182,35,0.9317
183,35,0.9228
184,35,0.9236
185,35,0.9291
186,35,0.9327
187,35,0.9041
188,35,0.9244
189,35,0.9157
190,35,0.9152
191,56,0.9304
192,56,0.923
193,56,0.9123
194,56,0.9321
195,56,0.9336
196,56,0.9175
197,56,0.9178
198,56,0.9138
199,56,0.9341
200,56,0.9193
201,13,0.9398
202,13,0.9398
203,13,0.9398
204,13,0.9291
205,13,0.9334
206,13,0.9155
207,13,0.937
208,13,0.9223
209,13,0.9175
210,13,0.9242
211,195,0.9336
212,195,0.9327
213,195,0.9327
214,195,0.9327
215,195,0.9113
216,195,0.9287
217,195,0.9253
218,195,0.9278
219,195,0.9197
220,195,0.9258
221,48,0.9329
222,48,0.9329
223,48,0.9329
224,48,0.9315
225,48,0.9207
226,48,0.9372
227,48,0.9221
228,48,0.9239
229,48,0.9306
230,48,0.9213
231,176,0.9359
232,176,0.917
233,176,0.9185
234,176,0.9249
235,176,0.9263
236,176,0.9231
237,176,0.9251
238,176,0.9075
239,176,0.9171
240,176,0.9264
241,155,0.936
242,155,0.926
243,155,0.9134
244,155,0.9134
245,155,0.9134
246,155,0.922
247,155,0.9282
248,155,0.9145
249,155,0.9325
250,155,0.9275
251,105,0.9359
252,105,0.926
253,105,0.9134
254,105,0.9134
255,105,0.9134
256,105,0.922
257,105,0.9308
258,105,0.9145
259,105,0.9325
260,105,0.9275
261,199,0.9341
262,199,0.9005
263,199,0.9066
264,199,0.9287
265,199,0.9337
266,199,0.9005
267,199,0.9306
268,199,0.9268
269,199,0.9229
270,199,0.917
271,96,0.9361
272,96,0.9211
273,96,0.9285
274,96,0.9285
275,96,0.9285
276,96,0.9266
277,96,0.9235
278,96,0.919
279,96,0.9258
280,96,0.9216
281,115,0.9405
282,115,0.9405
283,115,0.9405
284,115,0.9334
285,115,0.9246
286,115,0.9318
287,115,0.9167
288,115,0.925
289,115,0.9349
290,115,0.9184
291,165,0.9368
292,165,0.9298
293,165,0.9298
294,165,0.9298
295,165,0.9231
296,165,0.9166
297,165,0.9223
298,165,0.9275
299,165,0.9327
300,165,0.9354
301,13,0.9398
302,13,0.925
303,13,0.9087
304,13,0.9158
305,13,0.9436
306,13,0.9275
307,13,0.9218
308,13,0.9254
309,13,0.9238
310,13,0.9276
311,176,0.9359
312,176,0.9219
313,176,0.9148
314,176,0.9268
315,176,0.9232
316,176,0.9195
317,176,0.9269
318,176,0.916
319,176,0.9296
320,176,0.9213
321,207,0.937
322,207,0.9285
323,207,0.9338
324,207,0.9181
325,207,0.9285
326,207,0.9326
327,207,0.9163
328,207,0.9279
329,207,0.9279
330,207,0.9279
331,155,0.9178
332,155,0.936
333,155,0.9112
334,155,0.9133
335,155,0.9329
336,155,0.9164
337,155,0.9146
338,155,0.9307
339,155,0.9251
340,155,0.9295
341,105,0.9178
342,105,0.9359
343,105,0.9152
344,105,0.9282
345,105,0.9329
346,105,0.9193
347,105,0.9146
348,105,0.9307
349,105,0.9251
350,105,0.9295
351,96,0.9303
352,96,0.9361
353,96,0.9258
354,96,0.9235
355,96,0.9431
356,96,0.9227
357,96,0.9271
358,96,0.9152
359,96,0.9266
360,96,0.9237
361,300,0.9354
362,300,0.9223
363,300,0.9211
364,300,0.9374
365,300,0.9156
366,300,0.9307
367,300,0.9234
368,300,0.9292
369,300,0.9071
370,300,0.9188
371,115,0.9405
372,115,0.915
373,115,0.9347
374,115,0.9236
375,115,0.9461
376,115,0.9302
377,115,0.9246
378,115,0.9309
379,115,0.935
380,115,0.9332
381,226,0.9372
382,226,0.9043
383,226,0.9266
384,226,0.9157
385,226,0.9155
386,226,0.9285
387,226,0.9333
388,226,0.9224
389,226,0.9068
390,226,0.9277
391,165,0.9368
392,165,0.935
393,165,0.935
394,165,0.928
395,165,0.9266
396,165,0.9335
397,165,0.9191
398,165,0.9345
399,165,0.9188
400,165,0.9345
401,13,0.9398
402,13,0.9348
403,13,0.9275
404,13,0.9095
405,13,0.9266
406,13,0.9254
407,13,0.9313
408,13,0.9162
409,13,0.9198
410,13,0.9242
411,375,0.9461
412,375,0.9236
413,375,0.9236
414,375,0.9258
415,375,0.9373
416,375,0.9241
417,375,0.9287
418,375,0.9143
419,375,0.9217
420,375,0.9177
421,355,0.9431
422,355,0.9262
423,355,0.9476
424,355,0.9438
425,355,0.942
426,355,0.926
427,355,0.9297
428,355,0.9357
429,355,0.9357
430,355,0.942
431,207,0.937
432,207,0.9272
433,207,0.9368
434,207,0.9229
435,207,0.9294
436,207,0.9221
437,207,0.9268
438,207,0.9237
439,207,0.9222
440,207,0.9185
441,364,0.9374
442,364,0.9374
443,364,0.918
444,364,0.9238
445,364,0.9205
446,364,0.9285
447,364,0.9374
448,364,0.9374
449,364,0.9197
450,364,0.9374
451,96,0.9361
452,96,0.9299
453,96,0.9215
454,96,0.9231
455,96,0.9236
456,96,0.9221
457,96,0.9221
458,96,0.9264
459,96,0.9313
460,96,0.9149
461,115,0.9405
462,115,0.9269
463,115,0.9385
464,115,0.9375
465,115,0.9282
466,115,0.937
467,115,0.9209
468,115,0.9293
469,115,0.9327
470,115,0.9143
471,226,0.9372
472,226,0.9393
473,226,0.9242
474,226,0.927
475,226,0.9116
476,226,0.9257
477,226,0.9168
478,226,0.9177
479,226,0.9152
480,226,0.9211
481,305,0.9436
482,305,0.9193
483,305,0.9193
484,305,0.9215
485,305,0.9243
486,305,0.918
487,305,0.9301
488,305,0.9273
489,305,0.918
490,305,0.9233
491,165,0.9219
492,165,0.9368
493,165,0.9254
494,165,0.9234
495,165,0.9381
496,165,0.9224
497,165,0.9193
498,165,0.9218
499,165,0.9275
500,165,0.9307
501,13,0.9398
502,13,0.9292
503,13,0.9268
504,13,0.9268
505,13,0.9217
506,13,0.9217
507,13,0.9217
508,13,0.9298
509,13,0.9328
510,13,0.9343
511,463,0.9385
512,463,0.9355
513,463,0.9239
514,463,0.9142
515,463,0.9288
516,463,0.9182
517,463,0.9235
518,463,0.9248
519,463,0.9252
520,463,0.9206
521,375,0.9461
522,375,0.9291
523,375,0.9238
524,375,0.9428
525,375,0.9428
526,375,0.9364
527,375,0.9421
528,375,0.9421
529,375,0.9421
530,375,0.933
531,424,0.9438
532,424,0.9456
533,424,0.9342
534,424,0.9288
535,424,0.9455
536,424,0.9387
537,424,0.9339
538,424,0.9436
539,424,0.943
540,424,0.943
541,355,0.9431
542,355,0.9312
543,355,0.9214
544,355,0.9194
545,355,0.9334
546,355,0.9357
547,355,0.9213
548,355,0.9385
549,355,0.9201
550,355,0.9312
551,425,0.942
552,425,0.9456
553,425,0.9342
554,425,0.9455
555,425,0.9288
556,425,0.9339
557,425,0.9387
558,425,0.9436
559,425,0.9448
560,425,0.9386
561,423,0.9476
562,423,0.9456
563,423,0.9342
564,423,0.9288
565,423,0.9418
566,423,0.9372
567,423,0.9327
568,423,0.9422
569,423,0.9436
570,423,0.9438
571,115,0.9405
572,115,0.922
573,115,0.9356
574,115,0.9186
575,115,0.9298
576,115,0.9282
577,115,0.9261
578,115,0.9311
579,115,0.9337
580,115,0.9316
581,472,0.9393
582,472,0.9321
583,472,0.9254
584,472,0.9272
585,472,0.9295
586,472,0.9117
587,472,0.9127
588,472,0.9403
589,472,0.9243
590,472,0.9307
591,305,0.9436
592,305,0.9389
593,305,0.9326
594,305,0.9326
595,305,0.9326
596,305,0.9363
597,305,0.9327
598,305,0.9277
599,305,0.9276
600,305,0.9384
601,559,0.9448
602,559,0.9335
603,559,0.9287
604,559,0.9354
605,559,0.9287
606,559,0.9354
607,559,0.9249
608,559,0.9306
609,559,0.9249
610,559,0.9219
611,375,0.9461
612,375,0.9193
613,375,0.9355
614,375,0.9327
615,375,0.9429
616,375,0.9405
617,375,0.9313
618,375,0.9237
619,375,0.9352
620,375,0.936
621,424,0.9438
622,424,0.9367
623,424,0.9438
624,424,0.9367
625,424,0.9358
626,424,0.9271
627,424,0.9321
628,424,0.9303
629,424,0.9375
630,424,0.9361
631,570,0.9438
632,570,0.9391
633,570,0.9291
634,570,0.9353
635,570,0.9308
636,570,0.9353
637,570,0.9312
638,570,0.9177
639,570,0.9291
640,570,0.9254
641,538,0.9436
642,538,0.928
643,538,0.9379
644,538,0.9301
645,538,0.9248
646,538,0.933
647,538,0.9314
648,538,0.9215
649,538,0.9252
650,538,0.9343
651,355,0.9431
652,355,0.9226
653,355,0.9296
654,355,0.9272
655,355,0.924
656,355,0.9242
657,355,0.9359
658,355,0.9431
659,355,0.9308
660,355,0.9266
661,423,0.9476
662,423,0.9294
663,423,0.9476
664,423,0.9263
665,423,0.9344
666,423,0.9302
667,423,0.9364
668,423,0.9369
669,423,0.9267
670,423,0.9304
671,532,0.9456
672,532,0.9407
673,532,0.9345
674,532,0.9348
675,532,0.9345
676,532,0.9348
677,532,0.9235
678,532,0.9295
679,532,0.9312
680,532,0.9219
681,535,0.9455
682,535,0.9309
683,535,0.9455
684,535,0.9309
685,535,0.9246
686,535,0.9369
687,535,0.928
688,535,0.9174
689,535,0.9343
690,535,0.9367
691,305,0.9436
692,305,0.9276
693,305,0.9378
694,305,0.9343
695,305,0.9346
696,305,0.9283
697,305,0.9353
698,305,0.9238
699,305,0.9346
700,305,0.9288
701,559,0.9448
702,559,0.9371
703,559,0.9285
704,559,0.9363
705,559,0.9243
706,559,0.9313
707,559,0.9343
708,559,0.9448
709,559,0.9362
710,559,0.9209
711,375,0.9461
712,375,0.9412
713,375,0.9282
714,375,0.9383
715,375,0.9262
716,375,0.9292
717,375,0.9347
718,375,0.9274
719,375,0.9316
720,375,0.9358
721,424,0.9438
722,424,0.9438
723,424,0.9299
724,424,0.9299
725,424,0.9317
726,424,0.9361
727,424,0.9317
728,424,0.9277
729,424,0.9261
730,424,0.9393
731,570,0.9438
732,570,0.9358
733,570,0.9314
734,570,0.9377
735,570,0.9283
736,570,0.9254
737,570,0.9363
738,570,0.9438
739,570,0.9362
740,570,0.9279
741,538,0.9436
742,538,0.9436
743,538,0.9289
744,538,0.9332
745,538,0.9332
746,538,0.929
747,538,0.9362
748,538,0.9331
749,538,0.9322
750,538,0.934
751,355,0.9431
752,355,0.9365
753,355,0.9365
754,355,0.9371
755,355,0.9371
756,355,0.9286
757,355,0.9111
758,355,0.9175
759,355,0.9348
760,355,0.9348
761,423,0.9476
762,423,0.9476
763,423,0.9338
764,423,0.9338
765,423,0.9311
766,423,0.9362
767,423,0.9317
768,423,0.9324
769,423,0.935
770,423,0.9384
771,532,0.9456
772,532,0.9416
773,532,0.9232
774,532,0.9284
775,532,0.9409
776,532,0.9189
777,532,0.9324
778,532,0.9456
779,532,0.9324
780,532,0.9354
781,535,0.9378
782,535,0.9455
783,535,0.9327
784,535,0.9219
785,535,0.9352
786,535,0.9272
787,535,0.9373
788,535,0.9379
789,535,0.9351
790,535,0.9246
791,305,0.9436
792,305,0.9303
793,305,0.9352
794,305,0.943
795,305,0.943
796,305,0.9398
797,305,0.9307
798,305,0.9287
799,305,0.9371
800,305,0.9323
801,559,0.9448
802,559,0.9448
803,559,0.9448
804,559,0.9381
805,559,0.9375
806,559,0.9448
807,559,0.9448
808,559,0.9368
809,559,0.929
810,559,0.942
811,375,0.9461
812,375,0.946
813,375,0.9423
814,375,0.9396
815,375,0.948
816,375,0.9366
817,375,0.9408
818,375,0.9366
819,375,0.9396
820,375,0.9396
821,424,0.9438
822,424,0.9334
823,424,0.9363
824,424,0.9292
825,424,0.9393
826,424,0.9376
827,424,0.9407
828,424,0.9343
829,424,0.9397
830,424,0.9288
831,570,0.9438
832,570,0.9438
833,570,0.9438
834,570,0.9421
835,570,0.9438
836,570,0.9438
837,570,0.9421
838,570,0.9423
839,570,0.9438
840,570,0.9438
841,538,0.9436
842,538,0.936
843,538,0.9378
844,538,0.9431
845,538,0.9408
846,538,0.9343
847,538,0.9453
848,538,0.9395
849,538,0.9394
850,538,0.934
851,355,0.9431
852,355,0.9355
853,355,0.9301
854,355,0.9166
855,355,0.9175
856,355,0.9431
857,355,0.9431
858,355,0.933
859,355,0.933
860,355,0.9424
861,423,0.9476
862,423,0.9334
863,423,0.9382
864,423,0.9292
865,423,0.9404
866,423,0.9369
867,423,0.9407
868,423,0.9389
869,423,0.9385
870,423,0.9288
871,532,0.9456
872,532,0.9456
873,532,0.9384
874,532,0.9299
875,532,0.918
876,532,0.9383
877,532,0.9237
878,532,0.9416
879,532,0.9276
880,532,0.923
881,535,0.9455
882,535,0.9348
883,535,0.9395
884,535,0.9396
885,535,0.9343
886,535,0.9342
887,535,0.9462
888,535,0.9318
889,535,0.9343
890,535,0.9351
891,305,0.9436
892,305,0.9333
893,305,0.9321
894,305,0.937
895,305,0.9383
896,305,0.9303
897,305,0.9212
898,305,0.9356
899,305,0.9323
900,305,0.9203
901,559,0.9448
902,559,0.9372
903,559,0.9375
904,559,0.9377
905,559,0.9206
906,559,0.9382
907,559,0.9308
908,559,0.9355
909,559,0.9365
910,559,0.934
911,815,0.948
912,815,0.9434
913,815,0.9195
914,815,0.9386
915,815,0.9368
916,815,0.9483
917,815,0.9362
918,815,0.9386
919,815,0.9367
920,815,0.9348
921,375,0.9461
922,375,0.9392
923,375,0.9341
924,375,0.9393
925,375,0.9405
926,375,0.9473
927,375,0.9477
928,375,0.9393
929,375,0.9344
930,375,0.9349
931,812,0.946
932,812,0.9392
933,812,0.9341
934,812,0.9393
935,812,0.9405
936,812,0.9472
937,812,0.9477
938,812,0.9393
939,812,0.9344
940,812,0.9337
941,424,0.9438
942,424,0.9356
943,424,0.9366
944,424,0.9312
945,424,0.9369
946,424,0.942
947,424,0.9438
948,424,0.9371
949,424,0.9411
950,424,0.9259
951,423,0.9476
952,423,0.9268
953,423,0.9464
954,423,0.9403
955,423,0.9369
956,423,0.9476
957,423,0.9476
958,423,0.9368
959,423,0.937
960,423,0.9259
961,887,0.9462
962,887,0.9449
963,887,0.9449
964,887,0.9449
965,887,0.9435
966,887,0.9462
967,887,0.9462
968,887,0.9448
969,887,0.9462
970,887,0.9455
971,532,0.9456
972,532,0.9431
973,532,0.9331
974,532,0.9373
975,532,0.9451
976,532,0.9357
977,532,0.9328
978,532,0.94
979,532,0.9417
980,532,0.937
981,535,0.9455
982,535,0.9455
983,535,0.9455
984,535,0.9455
985,535,0.9416
986,535,0.9455
987,535,0.9455
988,535,0.9455
989,535,0.9416
990,535,0.9455
991,847,0.9453
992,847,0.9415
993,847,0.9303
994,847,0.9389
995,847,0.9378
996,847,0.9295
997,847,0.9453
998,847,0.9272
999,847,0.9343
1000,847,0.9343
