262,245,0.9632,32
263,246,0.9618,43
264,246,0.9639,38
265,246,0.9416,47
266,254,0.9575,22
267,254,0.9511,28
268,254,0.9631,26
269,253,0.9632,37
270,255,0.959,240
271,255,0.9576,236
272,255,0.9558,234
273,269,0.9601,240
274,268,0.9522,243
275,262,0.9536,187
276,262,0.9596,183
277,262,0.9579,180
278,262,0.9554,180
279,264,0.9532,199
280,264,0.9586,195
281,264,0.955,192
282,264,0.9639,199
283,269,0.9632,240
284,262,0.9632,187
285,268,0.9631,247
286,255,0.9624,240
287,286,0.961,74
288,286,0.9536,106
289,286,0.9492,104
290,286,0.9622,74
291,283,0.9533,106
292,283,0.9533,104
293,283,0.9617,73
294,285,0.9625,4
295,285,0.9569,4
296,285,0.9511,4
297,285,0.9595,4
298,284,0.949,76
299,284,0.9463,88
300,284,0.947,84
301,282,0.9543,13
302,282,0.9466,13
303,282,0.9639,13
304,283,0.9632,74
305,284,0.9632,76
306,285,0.9631,4
307,304,0.9644,116
308,304,0.9619,114
309,306,0.9522,79
310,306,0.9565,81
311,305,0.961,100
312,305,0.9635,100
313,305,0.9615,100
314,303,0.9611,65
315,303,0.9633,76
316,303,0.9639,74
317,304,0.9632,112
318,317,0.9618,205
319,317,0.9532,201
320,307,0.9612,211
321,315,0.9575,100
322,315,0.9636,100
323,315,0.9615,100
324,315,0.9628,100
325,316,0.9611,4
326,316,0.9614,4
327,316,0.9594,4
328,312,0.9582,164
329,312,0.9592,164
330,307,0.9644,211
331,316,0.9639,4
332,312,0.9635,164
333,315,0.9633,100
334,330,0.9585,12
335,330,0.9606,12
336,330,0.9625,12
337,333,0.9611,5
338,331,0.9622,59
339,331,0.9618,55
340,322,0.9614,5
341,332,0.9595,5
342,332,0.9559,5
343,332,0.9578,5
344,330,0.9644,12
345,331,0.9639,80
346,322,0.9636,5
347,332,0.9635,5
348,333,0.9633,5
349,344,0.9625,4
350,344,0.9605,4
351,348,0.9611,146
352,348,0.9632,159
353,345,0.9596,140
354,345,0.9614,140
355,345,0.9622,140
356,346,0.9617,159
357,347,0.9575,5
358,347,0.9599,5
359,347,0.9585,1
360,344,0.9644,4
361,345,0.9639,140
362,346,0.9636,160
363,347,0.9635,5
364,348,0.9633,160
365,360,0.9601,45
366,360,0.9577,44
367,364,0.9616,4
368,364,0.9516,4
369,364,0.9645,4
370,361,0.9575,20
371,361,0.9637,14
372,361,0.9581,20
373,362,0.9613,4
374,362,0.9539,4
375,362,0.9604,4
376,363,0.9586,1
377,360,0.9644,47
378,361,0.9639,20
379,362,0.9636,4
380,377,0.9618,18
381,377,0.961,18
382,377,0.9576,18
383,369,0.9594,1
384,369,0.9598,5
385,378,0.9618,2
386,378,0.9579,5
387,379,0.9614,1
388,379,0.9568,5
389,371,0.9616,2
390,371,0.9585,5
391,371,0.9599,5
392,371,0.9553,2
393,369,0.9645,3
394,377,0.9644,18
395,378,0.9639,2
396,371,0.9637,2
397,379,0.9636,3
398,394,0.9575,85
399,394,0.9586,90
400,394,0.9543,90
401,393,0.9623,1
402,393,0.9598,26
403,395,0.9618,28
404,397,0.9614,1
405,396,0.9616,16
406,393,0.9645,14
407,394,0.9644,109
408,395,0.9639,31
409,396,0.9637,19
410,397,0.9636,10
411,407,0.9596,16
412,407,0.9586,16
413,406,0.9533,15
414,406,0.9615,26
415,406,0.9638,25
416,408,0.959,16
417,408,0.9617,16
418,408,0.9575,16
419,410,0.9618,26
420,410,0.9586,26
421,410,0.9629,25
422,409,0.9541,10
423,409,0.9553,10
424,409,0.9557,10
425,406,0.9645,26
426,407,0.9644,16
427,408,0.9639,16
428,409,0.9637,14
429,426,0.9634,14
430,426,0.9625,6
431,425,0.956,11
432,425,0.9629,11
433,425,0.9576,11
434,427,0.9614,79
435,427,0.9553,57
436,427,0.9585,59
437,415,0.9517,7
438,415,0.9587,11
439,415,0.9566,11
440,428,0.963,64
441,428,0.9568,46
442,428,0.9595,37
443,425,0.9645,11
444,426,0.9644,16
445,427,0.9639,67
446,415,0.9638,11
447,428,0.9637,57
448,444,0.9632,40
449,444,0.9625,40
450,443,0.9532,49
451,443,0.9622,71
452,445,0.9575,9
453,445,0.9595,17
454,446,0.9549,49
455,446,0.9616,69
456,447,0.9557,8
457,443,0.9645,57
458,444,0.9644,38
459,445,0.9639,7
460,446,0.9638,57
461,447,0.9637,7
462,458,0.9626,56
463,458,0.9652,56
464,458,0.9643,12
465,457,0.958,18
466,457,0.9575,22
467,457,0.9601,18
468,459,0.9618,19
469,459,0.9622,23
470,459,0.9642,29
471,460,0.9538,18
472,460,0.9591,22
473,460,0.9558,18
474,461,0.9616,26
475,461,0.9622,38
476,461,0.9584,40
477,457,0.9645,54
478,458,0.9644,54
479,478,0.9625,6
480,478,0.9607,6
481,478,0.9626,6
482,463,0.9635,6
483,477,0.9634,12
484,477,0.9604,33
485,477,0.9606,31
486,464,0.9661,6
487,464,0.9623,6
488,470,0.9621,16
489,470,0.9603,16
490,470,0.9639,16
491,470,0.9624,5
492,463,0.9652,6
493,477,0.9645,10
494,478,0.9644,6
495,464,0.9643,6
496,494,0.9626,11
497,494,0.9634,11
498,493,0.9627,3
499,486,0.9661,38
500,492,0.9652,11
501,493,0.9645,3
502,494,0.9644,11
503,495,0.9643,38
504,502,0.9634,1
505,501,0.9624,12
506,503,0.9625,6
507,499,0.9661,6
508,500,0.9652,1
509,501,0.9645,12
510,502,0.9644,1
511,503,0.9643,6
512,509,0.9638,5
513,509,0.9641,5
514,511,0.9625,6
515,507,0.9661,6
516,508,0.9652,16
517,509,0.9645,5
518,510,0.9644,14
519,511,0.9643,6
520,518,0.9641,4
521,516,0.9623,5
522,516,0.9647,5
523,517,0.9627,1
524,517,0.9612,1
525,519,0.9625,1
526,515,0.9661,1
527,516,0.9652,5
528,517,0.9645,1
529,518,0.9644,4
530,526,0.9661,16
531,527,0.9652,2
532,522,0.9647,1
533,528,0.9645,2
534,529,0.9644,10
535,534,0.9634,4
536,533,0.9642,4
537,530,0.9623,5
538,530,0.9661,5
539,531,0.9652,4
540,532,0.9647,2
541,533,0.9645,4
542,534,0.9644,8
543,542,0.9627,4
544,542,0.9635,6
545,542,0.9634,4
546,540,0.9648,4
547,538,0.9661,4
548,539,0.9652,5
549,540,0.9647,4
550,541,0.9645,1
551,546,0.9639,4
552,548,0.9643,4
553,547,0.9661,3
554,548,0.9652,5
555,546,0.9648,4
556,549,0.9647,4
557,550,0.9645,1
558,555,0.963,4
559,554,0.9643,2
560,556,0.9639,4
561,553,0.9661,3
562,554,0.9652,2
563,555,0.9648,5
564,556,0.9647,5
565,557,0.9645,2
566,564,0.963,1
567,561,0.9643,2
568,561,0.9661,4
569,562,0.9652,1
570,563,0.9648,1
571,564,0.9647,1
572,565,0.9645,0
573,568,0.9643,2
574,568,0.9661,2
575,569,0.9652,4
576,570,0.9648,5
577,571,0.9647,6
578,574,0.9661,1
579,575,0.9652,1
580,576,0.9648,0
581,577,0.9647,1
582,573,0.9643,1
583,578,0.9661,2
584,579,0.9652,0
585,581,0.9647,0
586,582,0.9643,0
587,583,0.9661,0
