266,190,0.9284,1
267,190,0.9192,245
268,190,0.9257,181
269,213,0.9481,1
270,213,0.9322,1
271,213,0.9305,245
272,213,0.9303,181
273,264,0.9447,504
274,264,0.9384,473
275,264,0.9399,114
276,264,0.9248,192
277,191,0.9428,1
278,191,0.925,1
279,191,0.935,226
280,191,0.9227,100
281,213,0.9481,1
282,190,0.9447,1
283,191,0.9428,1
284,282,0.9447,670
285,281,0.9481,616
286,100,0.9447,377
287,100,0.9447,377
288,100,0.9397,369
289,100,0.9397,369
290,283,0.9428,642
291,100,0.9447,377
292,190,0.9447,403
293,190,0.941,250
294,190,0.9307,398
295,190,0.941,250
296,213,0.9481,403
297,213,0.9275,447
298,213,0.9358,447
299,213,0.9343,250
300,291,0.9447,194
301,291,0.932,206
302,291,0.9367,167
303,291,0.9356,192
304,191,0.9428,383
305,191,0.9209,232
306,191,0.9318,374
307,191,0.942,232
308,213,0.9481,403
309,190,0.9447,403
310,191,0.9428,383
311,309,0.9447,163
312,309,0.9303,245
313,309,0.9342,174
314,309,0.9315,174
315,308,0.9481,163
316,308,0.9315,245
317,308,0.936,174
318,308,0.936,174
319,100,0.9447,144
320,100,0.9401,144
321,100,0.9375,131
322,100,0.9237,133
323,310,0.9428,147
324,310,0.9337,227
325,310,0.9284,158
326,310,0.9284,158
327,100,0.9447,144
328,190,0.9447,8
329,190,0.9301,8
330,190,0.9406,8
331,190,0.9387,8
332,213,0.9481,54
333,213,0.9398,51
334,213,0.9383,54
335,213,0.9433,54
336,327,0.9447,17
337,327,0.9392,18
338,327,0.9435,18
339,327,0.9351,13
340,191,0.9428,8
341,191,0.9296,8
342,191,0.9364,8
343,191,0.9327,8
344,213,0.9481,54
345,190,0.9447,8
346,345,0.9447,34
347,345,0.9405,32
348,345,0.9394,33
349,345,0.9394,34
350,344,0.9481,32
351,344,0.9395,34
352,344,0.9346,28
353,344,0.9481,36
354,338,0.9435,11
355,338,0.9355,15
356,338,0.9295,18
357,338,0.9319,18
358,100,0.9447,10
359,100,0.9367,14
360,100,0.9327,17
361,100,0.926,17
362,100,0.9447,10
363,338,0.9435,11
364,190,0.9447,202
365,190,0.9463,212
366,190,0.935,199
367,190,0.9384,209
368,213,0.9481,200
369,213,0.946,210
370,213,0.9409,197
371,213,0.9453,203
372,363,0.9435,4
373,363,0.9319,4
374,363,0.9307,4
375,363,0.9308,4
376,362,0.9447,4
377,362,0.9289,4
378,362,0.9328,4
379,362,0.9326,4
380,213,0.9481,200
381,380,0.9481,309
382,380,0.939,283
383,380,0.9459,295
384,380,0.942,309
385,369,0.946,325
386,369,0.9373,297
387,369,0.9426,309
388,369,0.9416,325
389,371,0.9453,311
390,371,0.9363,284
391,371,0.9425,296
392,371,0.9368,311
393,365,0.9463,119
394,365,0.9315,123
395,365,0.9383,123
396,365,0.9345,123
397,365,0.9463,119
398,369,0.946,325
399,213,0.9481,4
400,213,0.9317,4
401,213,0.9397,4
402,213,0.9323,2
403,398,0.946,14
404,398,0.9314,14
405,398,0.9366,17
406,398,0.9302,10
407,397,0.9463,299
408,397,0.9474,313
409,397,0.9478,299
410,397,0.9442,317
411,383,0.9459,4
412,383,0.9425,4
413,383,0.94,2
414,383,0.9406,2
415,213,0.9481,4
416,415,0.9481,140
417,415,0.9478,140
418,415,0.9464,138
419,415,0.9443,138
420,409,0.9478,14
421,409,0.9332,10
422,409,0.9354,14
423,409,0.9402,17
424,408,0.9474,14
425,408,0.9256,10
426,408,0.9345,14
427,408,0.9406,17
428,365,0.9463,14
429,365,0.9315,10
430,365,0.9264,15
431,365,0.9283,17
432,409,0.9478,14
433,408,0.9474,14
434,213,0.9481,134
435,213,0.9464,134
436,213,0.9462,198
437,213,0.9481,140
438,418,0.9464,130
439,418,0.9401,130
440,418,0.9394,194
441,418,0.9464,136
442,432,0.9478,138
443,432,0.9481,122
444,432,0.9464,139
445,432,0.9475,128
446,433,0.9474,144
447,433,0.9477,128
448,433,0.9479,145
449,433,0.9461,134
450,213,0.9481,134
451,450,0.9481,21
452,450,0.9448,21
453,450,0.9499,19
454,450,0.9477,21
455,443,0.9481,127
456,443,0.9481,127
457,443,0.9424,133
458,443,0.9367,188
459,448,0.9479,140
460,448,0.9465,140
461,448,0.9479,146
462,448,0.9448,202
463,409,0.9478,138
464,409,0.9461,138
465,409,0.9478,144
466,409,0.9429,200
467,443,0.9481,127
468,448,0.9479,140
469,213,0.9481,48
470,213,0.9478,64
471,213,0.9478,48
472,213,0.9461,64
473,467,0.9481,17
474,467,0.9442,17
475,467,0.9477,15
476,467,0.9495,17
477,468,0.9479,18
478,468,0.9452,18
479,468,0.9431,16
480,468,0.9472,18
481,453,0.9499,46
482,453,0.9496,63
483,453,0.9496,46
484,453,0.9479,63
485,453,0.9499,46
486,213,0.9481,48
487,486,0.9481,57
488,486,0.9465,57
489,486,0.9423,56
490,486,0.9461,61
491,476,0.9495,54
492,476,0.9495,41
493,476,0.9456,54
494,476,0.9509,41
495,485,0.9499,53
496,485,0.9473,53
497,485,0.9473,55
498,485,0.9434,50
499,482,0.9496,54
500,482,0.9465,50
501,482,0.947,54
502,482,0.9465,50
503,482,0.9496,54
504,476,0.9495,54
505,504,0.9495,11
506,504,0.9355,13
507,504,0.9435,14
508,504,0.9422,14
509,453,0.9499,12
510,453,0.9499,12
511,453,0.9484,12
512,453,0.9466,13
513,494,0.9509,11
514,494,0.9414,13
515,494,0.9452,14
516,494,0.9424,16
517,503,0.9496,12
518,503,0.9496,12
519,503,0.948,12
520,503,0.9462,13
521,494,0.9509,11
522,453,0.9499,12
523,476,0.9495,18
524,476,0.9474,20
525,476,0.9442,20
526,476,0.9442,20
527,522,0.9499,21
528,522,0.9416,19
529,522,0.9484,21
530,522,0.9484,20
531,521,0.9509,18
532,521,0.9475,20
533,521,0.9426,20
534,521,0.9426,20
535,482,0.9496,21
536,482,0.9412,19
537,482,0.948,21
538,482,0.948,20
539,482,0.9496,21
540,476,0.9495,18
541,540,0.9495,4
542,540,0.9457,4
543,540,0.946,4
544,540,0.9457,4
545,453,0.9499,34
546,453,0.9499,36
547,453,0.948,34
548,453,0.9499,36
549,494,0.9509,4
550,494,0.9409,4
551,494,0.9454,4
552,494,0.9409,4
553,539,0.9496,34
554,539,0.9496,36
555,539,0.9476,34
556,539,0.9496,36
557,494,0.9509,4
558,453,0.9499,34
559,476,0.9495,35
560,476,0.9495,35
561,476,0.9445,35
562,476,0.9445,34
563,558,0.9499,4
564,558,0.9466,27
565,558,0.9466,19
566,558,0.9485,29
567,557,0.9509,26
568,557,0.9492,26
569,557,0.945,26
570,557,0.945,26
571,482,0.9496,14
572,482,0.9462,27
573,482,0.9462,19
574,482,0.9493,29
575,482,0.9496,14
576,476,0.9495,35
577,576,0.9495,12
578,576,0.9479,12
579,576,0.9462,12
580,576,0.9478,11
581,453,0.9499,37
582,453,0.948,37
583,453,0.9446,36
584,453,0.9446,37
585,494,0.9509,8
586,494,0.9509,9
587,494,0.946,8
588,494,0.9429,9
589,575,0.9496,4
590,575,0.9499,4
591,575,0.9479,4
592,575,0.9496,4
593,494,0.9509,8
594,453,0.9499,37
595,476,0.9495,8
596,476,0.9495,8
597,476,0.9509,8
598,476,0.9466,35
599,594,0.9499,8
600,594,0.9484,7
601,594,0.9481,8
602,594,0.9383,4
603,593,0.9509,1
604,593,0.9493,1
605,593,0.9488,1
606,593,0.9476,1
607,482,0.9496,37
608,482,0.9476,37
609,482,0.9443,36
610,482,0.9445,37
611,482,0.9496,37
612,476,0.9495,8
613,612,0.9495,1
614,612,0.9491,1
615,612,0.9507,1
616,612,0.948,1
617,453,0.9499,5
618,453,0.9499,5
619,453,0.9465,5
620,453,0.9464,5
621,494,0.9509,5
622,611,0.9496,8
623,611,0.948,7
624,611,0.948,8
625,611,0.9428,4
626,494,0.9509,5
627,453,0.9499,5
628,615,0.9507,5
629,627,0.9499,7
630,627,0.9499,7
631,627,0.947,7
632,627,0.9503,7
633,626,0.9509,1
634,626,0.9428,1
635,626,0.9458,5
636,626,0.9394,1
637,482,0.9496,5
638,482,0.9496,5
639,482,0.9461,5
640,482,0.946,5
641,615,0.9507,5
642,641,0.9507,1
643,641,0.9445,1
644,641,0.9458,5
645,641,0.941,1
646,632,0.9503,18
647,632,0.9499,18
648,632,0.945,18
649,632,0.9481,14
650,453,0.9499,18
651,453,0.9495,18
652,453,0.9446,18
653,453,0.9481,14
654,494,0.9509,17
655,494,0.9509,17
656,632,0.9503,18
657,453,0.9499,18
658,615,0.9507,17
659,656,0.9503,2
660,656,0.9503,3
661,656,0.9435,3
662,656,0.9435,3
663,657,0.9499,2
664,657,0.9499,4
665,657,0.9465,4
666,657,0.9465,4
667,655,0.9509,12
668,655,0.9478,13
669,655,0.9457,13
670,655,0.9457,13
671,615,0.9507,17
672,671,0.9507,21
673,671,0.9458,22
674,671,0.9468,23
675,671,0.9455,23
676,632,0.9503,7
677,632,0.9503,9
678,453,0.9499,10
679,453,0.9499,10
680,494,0.9509,13
681,494,0.9491,11
682,494,0.9477,13
683,494,0.9492,13
684,494,0.9509,13
685,632,0.9503,7
686,453,0.9499,10
687,615,0.9507,13
688,615,0.9477,13
689,615,0.9509,13
690,615,0.9509,13
691,685,0.9503,1
692,685,0.947,1
693,685,0.9499,1
694,685,0.947,1
695,686,0.9499,1
696,686,0.947,1
697,686,0.9496,1
698,686,0.9496,1
699,684,0.9509,1
700,684,0.9491,1
701,684,0.9486,1
702,684,0.9481,1
703,615,0.9507,13
704,703,0.9507,1
705,703,0.9507,1
706,703,0.9452,1
707,703,0.9449,1
708,632,0.9503,5
709,494,0.9509,3
710,693,0.9499,5
711,494,0.9509,3
712,632,0.9503,5
713,693,0.9499,5
714,615,0.9507,3
715,712,0.9503,1
716,712,0.9503,1
717,712,0.9473,1
718,712,0.947,1
719,711,0.9509,6
720,711,0.9491,6
721,711,0.9475,6
722,713,0.9499,1
723,713,0.9499,1
724,713,0.947,1
725,713,0.9466,1
726,615,0.9507,3
727,726,0.9507,6
728,726,0.9492,6
729,726,0.9464,6
730,632,0.9503,1
731,494,0.9509,1
732,494,0.9509,1
733,494,0.9478,1
734,494,0.9478,1
735,693,0.9499,1
736,494,0.9509,1
737,632,0.9503,1
738,693,0.9499,1
739,615,0.9507,6
740,615,0.9488,6
741,615,0.9492,6
742,615,0.9475,6
743,737,0.9503,0
744,736,0.9509,1
745,738,0.9499,0
746,615,0.9507,6
747,746,0.9507,2
748,746,0.9507,2
749,746,0.9493,2
750,746,0.9493,2
751,494,0.9509,1
752,494,0.9509,1
753,615,0.9507,1
754,615,0.9496,1
755,749,0.9493,1
756,749,0.9465,1
757,752,0.9509,1
758,615,0.9507,1
759,749,0.9493,1
760,758,0.9507,1
761,754,0.9496,1
762,759,0.9493,1
763,494,0.9509,0
764,494,0.9509,0
765,754,0.9496,1
766,615,0.9507,1
767,765,0.9496,1
768,749,0.9493,0
769,615,0.9507,1
770,749,0.9493,0
771,769,0.9507,0
772,754,0.9496,0
773,754,0.9496,0
